name;original_price;new_price;link;desc;category;img_uris;attributes;deal;discount;advises;weight
"SESIA Scotland 2 (0044) wrzosowy";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0044-wrzosowy/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0044.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'fioletowy'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0044) wrzosowy";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0044-wrzosowy/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0044.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'fioletowy'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0064) turkusowy";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0064-turkusowy/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0064.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'niebieski'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0064) turkusowy";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0064-turkusowy/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0064.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'niebieski'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0074) perłowy";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0074-perlowy/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0074.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'szary'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0074) perłowy";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0074-perlowy/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0074.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'szary'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0075) zielony";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0075-zielony/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0075.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'zielony'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0075) zielony";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0075-zielony/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0075.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'zielony'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0080) ecru";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0080-ecru/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0080.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'écru'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0080) ecru";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0080-ecru/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0080.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'écru'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0154) grafitowy";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0154-grafitowy/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0154.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'szary'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0154) grafitowy";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0154-grafitowy/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0154.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'szary'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0160) pudrowy róż";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0160-pudrowy-roz/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0160.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'różowy'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0160) pudrowy róż";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0160-pudrowy-roz/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0160.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'różowy'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
"SESIA Scotland 2 (0163) czerwony";"None";"27,00zł";"https://www.sklep-ik.pl/produkt/sesia-scotland-2-0163-czerwony/";"Skład: 100% wełna (Virgine Super 100's Wool)
Waga motka: 50 g
Długość: 100 g = ok. 700 m (motek 50g = 350 m)
Zalecany przez producenta rozmiar drutów: 2.50-3.00 mm
Zalecany przez producenta rozmiar szydełka: 2.00-2.50 mm
Próbka wg producenta: 10 x 10 cm = 28 o. x 42 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze 30ºC";"SCOTLAND 2";"['https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_0163.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/07/SESIA_SCOTLAND_2_NOWOSC3.jpg']";"[('Długość w 100 g', '700 m'), ('Przeznaczenie', 'szal, bluzka, chusta, czapka, kocyk, sweter, szalik'), ('Skład', 'wełna'), ('Kolor', 'czerwony'), ('Grubość', '500m – 999m'), ('Producent', 'Sesia')]";"";"None";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-30st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"50g"
